0 0 0 0 0 0 0 0 0 0 4.2.2.RELEASE 0 1.2 0 0 0 0 0 0	0 0 0 0 0 0 0 0 0 0 4.3.14.RELEASE 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 4.3.1.RELEASE 0 1.2 0 0 0 0 0 0	0 0 0 0 0 0 0 0 0 0 4.3.14.RELEASE 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 4.3.6 0 4.3.6.RELEASE 0 1.2 0 0 0 0 0 0	0 0 0 0 0 0 0 0 0 0 4.3.14.RELEASE 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 4.5.3 0 4.3.12.RELEASE 0 1.2 0 0 0 0 0 0	0 0 0 0 0 0 0 0 0 0 4.3.14.RELEASE 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 4.5.3 0 4.3.14.RELEASE 0 1.2 0 0 0 0 0 0	0 0 0 0 0 0 0 0 0 0 4.3.14.RELEASE 0 0 0 0 0 0 0 0
0 0 0 0 3.1.0 0 0 0 4.5.3 0 4.3.16.RELEASE 0 1.2 0 0 0 0 0 0	0 0 0 0 0 2.8.0 0 2.6 0 0 4.3.6.RELEASE 0 0 0 0 0 0 0 0
0 0 0 0 3.1.0 0 0 0 4.5.3 0 4.3.17.RELEASE 0 1.2 0 0 0 0 0 0	0 0 0 0 0 2.8.0 0 2.6 0 0 4.3.6.RELEASE 0 0 0 0 0 0 0 0
0 0 0 0 3.1.0 0 0 0 4.5.3 0 4.3.11.RELEASE 0 1.2 0 0 0 0 0 0	0 0 0 0 0 2.8.0 0 2.6 0 0 4.3.6.RELEASE 0 0 0 0 0 0 0 0
2.6.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0	2.7.1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2.7.2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0	2.7.4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2.7.7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0	2.8.2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2.8.7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0	2.8.10 0 0 0 0 0 0 0 0 0 0 0 0 0 1.1 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 1.1 0 0 0 0 0 0	0 0 0 0 0 0 0 0 0 0 0 0 1.1.1 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 1.1.1 0 0 0 0 0 0	0 0 0 0 0 0 0 0 0 0 0 0 1.1.1 0 0 0 0 0 0
0 0 0 0 0 0 0 2.1 0 0 0 0 1.1.1 0 0 0 0 0 0	0 0 0 0 0 0 0 2.6 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 2.6 0 0 0 0 1.1.1 0 0 0 0 0 0	0 0 0 0 0 0 0 2.6 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 1.1.1 0 0 0 0 0 0	0 0 0 0 0 0 0 0 0 0 0 0 1.1.1 0 0 0 0 0 0
0 0 0 0 0 0 0 2.1 0 0 0 0 1.1.1 0 0 0 0 0 0	0 0 0 0 0 0 0 2.6 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 2.6 0 0 0 0 1.1.1 0 0 0 0 0 0	0 0 0 0 0 0 0 2.6 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 2.6 0 0 0 0 1.2 0 0 0 0 0 0	0 0 0 0 0 0 0 2.6 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 1.1.1 0 0 0 0 0 0	0 0 0 0 0 0 0 0 0 0 0 0 1.1.1 0 0 0 0 0 0
0 0 0 0 0 0 0 2.1 0 0 0 0 1.1.1 0 0 0 0 0 0	0 0 0 0 0 0 0 2.6 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 2.6 0 0 3.0.6.RELEASE 0 1.1.1 0 0 0 0 0 0	0 0 0 0 0 0 0 2.6 0 0 4.2.4.RELEASE 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 2.6 0 0 4.1.6.RELEASE 0 0 0 0 0 0 0 0	0 0 0 0 0 0 0 2.6 0 0 4.2.4.RELEASE 0 0 0 0 0 0 0 0
0 1.2.15 0 0 0 0 2.3 0 0 0 0 0 0 0 0 0 0 0 0	0 1.2.16 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 1.2.15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0	0 1.2.16 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 1.2.15 0 0 0 0 0 0 0 0 0 0 1.0.4 0 0 0 0 0 0	0 1.2.16 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 1.2.16 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0	0 1.2.16 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 2.3 0 0 0 2.5.4 0 0 0 0 0 0 0 0	0 0 0 0 0 0 0 2.6 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 2.5.4 0 1.0.4 0 0 0 0 0 0	0 0 0 0 0 0 0 0 0 0 0 3.6.2 0 0 0 0 3.0.2 0 0
0 1.2.15 0 0 0 0 0 0 0 0 2.5.4 0 1.0.4 0 0 0 0 0 0	0 1.2.16 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
