br.com.caelum:vraptor:2010-10-07,0,0,1.6.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,0
br.com.caelum:vraptor:2011-09-28,0,0,1.6.1,0,0,0,0,0,0,0,3.0.5.RELEASE,0,0,0,0,0,0,0,1.6,0
br.com.caelum:vraptor:2013-05-08,0,0,1.6.1,0,0,2.2.1,0,0,0,0,3.0.5.RELEASE,0,0,0,0,0,0,0,1.6,0
br.com.uol.reconf:reconf-client:2013-04-30,0,0,0,0,0,0,0,2.6,0,0,0,0,0,0,1.6,0,0,0,0,0
br.com.uol.reconf:reconf-client:2013-11-26,0,0,0,0,0,0,0,2.6,4.2.5,0,0,0,0,0,1.6,0,0,0,0,0
br.com.uol.reconf:reconf-client:2014-04-25,0,0,0,0,0,0,0,2.6,4.2.6,0,0,0,0,0,1.6,0,0,0,0,0
br.com.uol.reconf:reconf-client:2014-06-03,0,0,0,0,0,0,0,2.6,4.3.3,0,0,0,0,0,1.6,0,0,0,0,0
br.com.uol.reconf:reconf-infra:2013-05-11,0,0,0,0,0,0,0,2.6,4.2.2,0,0,0,0,0,0,0,0,0,0,0
br.com.uol.reconf:reconf-infra:2013-08-28,0,0,0,0,0,0,0,2.6,4.2.5,0,0,0,0,0,0,0,0,0,0,0
br.com.uol.reconf:reconf-infra:2014-04-25,0,0,0,0,0,0,0,2.6,4.2.6,0,0,0,0,0,0,0,0,0,0,0
br.com.uol.reconf:reconf-infra:2014-07-15,0,0,0,0,0,0,0,2.6,4.3.3,0,0,0,0,0,0,0,0,0,0,0
br.eti.kinoshita:testlink-java-api:2010-12-01,0,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,5.11,0,0,0,0
br.eti.kinoshita:testlink-java-api:2011-05-05,0,1.2.16,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0
br.eti.kinoshita:testlink-java-api:2011-05-10,0,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0
br.eti.kinoshita:testlink-java-api:2011-08-06,0,0,0,0,0,0,0,2.5,0,1.6.1,0,0,0,0,0,0,0,0,0,0
ca.carleton.gcrc:nunaliit2-auth-common:2011-07-21,0,1.2.14,0,0,0,0,0,0,0,0,0,0,0,0,1.3,0,0,0,0,0
ca.carleton.gcrc:nunaliit2-auth-common:2012-10-24,0,1.2.14,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0,0,0,0,0
ca.carleton.gcrc:nunaliit2-auth-common:2013-01-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0,0,0,0,0
ca.carleton.gcrc:nunaliit2-auth-common:2014-06-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,0,0,0,0,0
ca.carleton.gcrc:nunaliit2-auth-cookie:2011-03-25,0,1.2.14,0,0,0,0,0,0,0,0,0,0,0,0,1.3,0,0,0,0,0
ca.carleton.gcrc:nunaliit2-auth-cookie:2012-09-26,0,1.2.14,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0,0,0,0,0
ca.carleton.gcrc:nunaliit2-auth-cookie:2013-07-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0,0,0,0,0
ca.carleton.gcrc:nunaliit2-auth-cookie:2014-01-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,0,0,0,0,0
ca.carleton.gcrc:nunaliit2-auth-http:2012-05-22,0,1.2.14,0,0,0,0,0,0,0,0,0,0,0,0,1.3,0,0,0,0,0
ca.carleton.gcrc:nunaliit2-auth-http:2012-09-26,0,1.2.14,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0,0,0,0,0
ca.carleton.gcrc:nunaliit2-auth-http:2013-12-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0,0,0,0,0
ca.carleton.gcrc:nunaliit2-auth-http:2014-11-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,0,0,0,0,0
ca.uhn.hapi.fhir:hapi-fhir-base:2014-04-23,0,0,0,0,0,0,0,0,4.3.3,0,0,0,0,0,1.9,0,0,0,0,0
ca.uhn.hapi.fhir:hapi-fhir-base:2015-03-14,0,0,0,0,0,0,0,0,4.3.6,0,0,0,0,0,1.1,0,0,0,0,0
ca.uhn.hapi.fhir:hapi-fhir-base:2015-09-16,0,0,0,0,0,0,0,0,4.4,0,0,0,0,0,1.1,0,0,0,0,0
ca.uhn.hapi.fhir:hapi-fhir-base:2016-07-06,0,0,0,0,0,0,0,0,4.5.1,0,0,0,0,0,1.1,0,0,0,0,0
ca.uhn.hapi.fhir:hapi-fhir-jpaserver-base:2015-03-14,0,0,0,0,0,0,0,0,0,0,4.1.3.RELEASE,0,0,0,0,0,0,0,0,0
ca.uhn.hapi.fhir:hapi-fhir-jpaserver-base:2015-07-13,0,0,0,0,0,0,0,0,0,0,4.1.5.RELEASE,0,0,0,0,0,0,0,0,0
ca.uhn.hapi.fhir:hapi-fhir-jpaserver-base:2015-11-15,0,0,0,0,0,0,0,0,0,0,4.2.2.RELEASE,0,0,0,0,0,0,0,0,0
ca.uhn.hapi.fhir:hapi-fhir-jpaserver-base:2016-02-04,0,0,0,0,0,0,0,0,0,0,4.2.4.RELEASE,0,0,0,0,0,0,0,0,0
ca.uhn.hapi.fhir:hapi-tinder-plugin:2016-02-04,0,0,0,0,0,0,0,0,0,0,4.2.4.RELEASE,0,0,0,0,0,0,0,0,0
ca.uhn.hapi.fhir:hapi-tinder-plugin:2016-04-20,0,0,0,0,0,0,0,0,0,0,4.2.5.RELEASE,0,0,0,0,0,0,0,0,0
ca.uhn.hapi.fhir:hapi-tinder-plugin:2016-07-06,0,0,0,0,0,0,0,0,0,0,4.3.0.RELEASE,0,0,0,0,0,0,0,0,0
ca.uhn.hapi.fhir:hapi-tinder-plugin:2016-08-30,0,0,0,0,0,0,0,0,0,0,4.3.1.RELEASE,0,0,0,0,0,0,0,0,0
ca.uhn.hapi.fhir:hapi-tinder-plugin:2017-04-20,0,0,0,0,0,0,0,2.5,0,0,4.3.7.RELEASE,0,0,0,0,0,0,0,0,0
ca.uhn.hapi.fhir:hapi-tinder-plugin:2017-06-08,0,0,0,0,0,0,0,2.5,0,0,4.3.7.RELEASE,0,0,0,1.1,0,0,0,0,0
ca.uhn.hapi.fhir:hapi-tinder-plugin:2017-09-25,0,0,0,0,0,0,0,2.5,0,0,4.3.10.RELEASE,0,0,0,1.1,0,0,0,0,0
ca.uhn.hapi.fhir:hapi-tinder-plugin:2018-01-13,0,0,0,0,0,0,0,2.5,0,0,5.0.0.RELEASE,0,0,0,1.1,0,0,0,0,0
ch.iterate.openstack:swift:2013-08-07,0,1.2.17,0,0,0,0,0,2.6,4.2.5,0,0,0,1.1.3,0,1.7,0,0,0,0,0
ch.iterate.openstack:swift:2014-01-16,0,1.2.17,0,0,0,0,0,0,4.3.1,0,0,0,1.1.3,0,1.8,0,0,0,0,0
ch.iterate.openstack:swift:2014-04-01,0,1.2.17,0,0,0,2.2.4,0,0,4.3.2,0,0,0,1.1.3,0,1.8,0,0,0,0,0
ch.iterate.openstack:swift:2015-05-27,0,1.2.17,0,0,0,2.2.4,0,0,4.3.3,0,0,0,1.1.3,0,1.8,0,0,0,0,0
ch.ralscha:extdirectspring:2012-05-29,0,0,0,0,0,0,0,0,0,0,3.0.7.RELEASE,0,0,0,0,0,0,0,0,0
ch.ralscha:extdirectspring:2012-07-31,2.0.5,0,0,0,0,0,0,0,0,0,3.1.2.RELEASE,0,0,0,0,0,0,0,0,0
ch.ralscha:extdirectspring:2012-09-30,2.0.6,0,0,0,0,0,0,0,0,0,3.1.2.RELEASE,0,0,0,0,0,0,0,0,0
ch.ralscha:extdirectspring:2012-10-31,2.1.0,0,0,0,0,0,0,0,0,0,3.1.2.RELEASE,0,0,0,0,0,0,0,0,0
ch.ralscha:extdirectspring:2013-01-31,2.1.3,0,0,0,0,0,0,0,0,0,3.2.1.RELEASE,0,0,0,0,0,0,0,0,0
ch.ralscha:extdirectspring:2013-02-28,2.1.4,0,0,0,0,0,0,0,0,0,3.2.1.RELEASE,0,0,0,0,0,0,0,0,0
ch.ralscha:extdirectspring:2013-03-23,2.1.4,0,0,0,0,0,0,0,0,0,3.2.2.RELEASE,0,0,0,0,0,0,0,0,0
ch.ralscha:extdirectspring:2013-07-31,2.2.2,0,0,0,0,0,0,0,0,0,3.2.2.RELEASE,0,0,0,0,0,0,0,0,0
ch.ralscha:extdirectspring:2013-11-30,2.3.0,0,0,0,0,0,0,0,0,0,3.2.5.RELEASE,0,0,0,0,0,0,0,0,0
ch.ralscha:extdirectspring:2013-12-31,2.3.1,0,0,0,0,0,0,0,0,0,4.0.0.RELEASE,0,0,0,0,0,0,0,0,0
ch.ralscha:extdirectspring:2014-03-31,2.3.2,0,0,0,0,0,0,0,0,0,4.0.3.RELEASE,0,0,0,0,0,0,0,0,0
ch.ralscha:extdirectspring:2014-07-20,2.4.1.3,0,0,0,0,0,0,0,0,0,4.0.6.RELEASE,0,0,0,0,0,0,0,0,0
ch.ralscha:extdirectspring:2014-11-11,2.4.3,0,0,0,0,0,0,0,0,0,4.1.2.RELEASE,0,0,0,0,0,0,0,0,0
ch.ralscha:extdirectspring:2015-01-31,2.5.0,0,0,0,0,0,0,0,0,0,4.1.4.RELEASE,0,0,0,0,0,0,0,0,0
ch.ralscha:extdirectspring:2015-06-28,2.5.4,0,0,0,0,0,0,0,0,0,4.1.6.RELEASE,0,0,0,0,0,0,0,0,0
ch.ralscha:extdirectspring:2015-08-18,2.6.1,0,0,0,0,0,0,0,0,0,4.2.0.RELEASE,0,0,0,0,0,0,0,0,0
ch.ralscha:extdirectspring:2016-07-05,2.8.0,0,0,0,0,0,0,0,0,0,4.3.1.RELEASE,0,0,0,0,0,0,0,0,0
ch.ralscha:extdirectspring:2016-12-05,2.8.5,0,0,0,0,0,0,0,0,0,4.3.4.RELEASE,0,0,0,0,0,0,0,0,0
ch.ralscha:extdirectspring:2017-09-13,2.9.1,0,0,0,0,0,0,0,0,0,4.3.11.RELEASE,0,0,0,0,0,3.0.2,0,0,0
ch.ralscha:extdirectspring:2017-11-03,2.9.2,0,0,0,0,0,0,0,0,0,4.3.12.RELEASE,0,0,0,0,0,3.0.2,0,0,0
ch.rasc:extclassgenerator:2013-12-13,2.3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ch.rasc:extclassgenerator:2014-02-24,2.3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ch.rasc:extclassgenerator:2014-03-23,2.3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ch.rasc:extclassgenerator:2014-05-31,2.4.0-rc3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ch.rasc:extclassgenerator:2014-07-19,2.4.1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ch.rasc:extclassgenerator:2015-08-05,2.6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ch.rasc:extclassgenerator:2015-08-27,2.6.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ch.rasc:extclassgenerator:2016-03-19,2.7.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ch.rasc:sse-eventbus:2016-11-19,2.8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ch.rasc:sse-eventbus:2017-03-31,2.8.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ch.rasc:sse-eventbus:2017-04-28,2.8.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ch.rasc:sse-eventbus:2017-07-08,2.8.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ch.sahits.game:OpenPatricianEngine:2015-01-11,0,1.2.17,0,0,0,0,0,0,0,0,3.2.0.RELEASE,0,0,1.12.2,0,0,0,0,0,0
ch.sahits.game:OpenPatricianEngine:2016-07-09,0,0,0,0,0,0,0,0,0,0,4.1.4.RELEASE,0,0,1.12.2,0,0,0,0,0,0
ch.sahits.game:OpenPatricianEngine:2017-04-20,0,0,0,0,0,0,0,0,0,0,4.1.4.RELEASE,0,0,0,0,0,0,0,0,0
ch.sahits.game:OpenPatricianEngine:2018-02-16,0,0,0,0,0,0,0,0,0,0,4.3.8.RELEASE,0,0,0,0,0,0,0,0,0
ch.sahits.game:OpenPatricianModel:2012-07-27,0,1.2.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ch.sahits.game:OpenPatricianModel:2015-01-11,0,1.2.17,0,0,0,0,0,0,0,0,3.2.0.RELEASE,0,0,1.12.2,0,0,0,0,2.1,0
ch.sahits.game:OpenPatricianModel:2015-11-28,0,0,0,0,0,0,0,0,0,0,4.1.4.RELEASE,0,0,1.12.2,0,0,0,0,2.1,0
ch.sahits.game:OpenPatricianModel:2017-04-20,0,0,0,0,0,0,0,0,0,0,4.1.4.RELEASE,0,0,0,0,0,0,0,2.1,0
ch.sahits.game:OpenPatricianSound:2012-07-27,0,1.2.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ch.sahits.game:OpenPatricianSound:2015-01-11,0,1.2.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ch.sahits.game:OpenPatricianSound:2015-11-28,0,0,0,0,0,0,0,0,0,0,4.1.4.RELEASE,0,0,0,0,0,0,0,0,0
ch.sahits.game:OpenPatricianSound:2018-02-16,0,0,0,0,0,0,0,0,0,0,4.3.8.RELEASE,0,0,0,0,0,0,0,0,0
ch.sahits.game:OpenPatricianUtilities:2015-01-16,0,1.2.17,0,0,0,0,0,0,0,0,3.2.0.RELEASE,0,0,0,0,0,0,0,0,0
ch.sahits.game:OpenPatricianUtilities:2015-11-28,0,0,0,0,0,0,0,0,0,0,4.1.4.RELEASE,0,0,1.12.2,0,0,0,0,2.1,0
ch.sahits.game:OpenPatricianUtilities:2017-04-14,0,0,0,0,0,0,0,0,0,0,4.1.4.RELEASE,0,0,0,0,0,0,0,2.1,0
ch.sahits.game:OpenPatricianUtilities:2018-02-25,0,0,0,0,0,0,0,0,0,0,4.3.8.RELEASE,0,0,0,0,0,0,0,0,0
cn.bestwu:common-lang:2017-04-14,2.8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cn.bestwu:common-lang:2018-03-08,2.9.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cn.bestwu:common-lang:2018-03-14,2.9.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cn.bestwu:common-lang:2018-05-23,2.9.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cn.com.riversoft:weixin-mp:2015-11-12,2.6.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cn.com.riversoft:weixin-mp:2016-06-07,2.7.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cn.com.riversoft:weixin-mp:2016-12-26,2.8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cn.com.riversoft:weixin-mp:2017-04-12,2.8.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cn.com.riversoft:weixin-open:2016-04-04,2.6.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cn.com.riversoft:weixin-open:2016-11-04,2.7.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cn.com.riversoft:weixin-open:2016-12-26,2.8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cn.com.riversoft:weixin-open:2017-03-06,2.8.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.abiquo:api-model-transport:2013-04-29,0,0,0,0,0,0,0,2.6,0,0,0,0,0,0,0,0,0,0,0,0
com.abiquo:api-model-transport:2014-03-07,0,0,0,0,0,0,0,2.6,0,0,0,0,0,0,0,0,0,0,1.6,0
com.abiquo:api-model-transport:2014-07-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,0
com.abiquo:api-model-transport:2014-08-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1,0
com.ahome-it:ahome-tooling-server-core:2015-06-19,0,1.2.17,0,0,3.1.0,0,0,0,0,0,4.1.6.RELEASE,0,0,0,1.1,0,0,4.1.6.RELEASE,0,0
com.ahome-it:ahome-tooling-server-core:2015-07-24,0,1.2.17,0,0,3.1.0,0,0,0,0,0,4.1.7.RELEASE,0,0,0,1.1,0,0,4.1.7.RELEASE,0,0
com.ahome-it:ahome-tooling-server-core:2015-09-14,0,1.2.17,0,0,3.1.0,0,0,0,0,0,4.2.1.RELEASE,0,0,0,1.1,0,0,4.2.1.RELEASE,0,0
com.ahome-it:ahome-tooling-server-core:2015-09-21,0,1.2.17,0,0,3.1.0,0,0,0,0,1.7.12,4.2.1.RELEASE,0,1.2,0,1.1,0,0,4.2.1.RELEASE,0,0
com.ahome-it:ahome-tooling-server-core:2015-10-02,2.6.2,1.2.17,0,0,3.1.0,0,0,2.6,4.5,1.7.12,4.2.1.RELEASE,0,1.2,0,1.1,0,0,4.2.1.RELEASE,2.8.2,0
com.ahome-it:ahome-tooling-server-core:2015-10-16,2.6.3,1.2.17,0,0,3.1.0,0,0,2.6,4.5.1,1.7.12,4.2.2.RELEASE,0,1.2,0,1.1,0,0,4.2.2.RELEASE,2.8.2,0
com.ahome-it:ahome-tooling-server-core:2016-05-28,2.7.4,1.2.17,0,0,3.1.0,0,0,2.6,4.5.2,0,4.2.6.RELEASE,0,1.2,0,1.1,0,0,4.2.6.RELEASE,2.9.4,0
com.ahome-it:ahome-tooling-server-core:2016-08-17,2.8.1,1.2.17,0,0,3.1.0,0,0,2.6,4.5.2,0,4.3.1.RELEASE,0,1.2,0,1.1,0,0,4.3.1.RELEASE,2.9.4,0
com.ahome-it:ahome-tooling-server-core:2016-10-15,2.8.3,1.2.17,0,0,3.1.0,0,0,2.6,4.5.2,0,4.3.3.RELEASE,0,1.2,0,1.1,0,0,4.3.3.RELEASE,2.9.4,0
com.ahome-it:ahome-tooling-server-core:2016-10-20,2.8.4,1.2.17,0,0,3.1.0,0,0,2.6,4.5.2,0,4.3.3.RELEASE,0,1.2,0,1.1,0,0,4.3.3.RELEASE,2.9.4,0
com.ahome-it:ahome-tooling-server-core:2016-11-15,2.8.4,1.2.17,0,0,3.1.0,0,0,2.6,4.5.2,0,4.3.4.RELEASE,0,1.2,0,1.1,0,0,4.3.4.RELEASE,2.9.5,0
com.ahome-it:ahome-tooling-server-core:2016-12-18,2.8.5,1.2.17,0,0,3.1.0,0,0,2.6,4.5.2,0,4.3.4.RELEASE,0,1.2,0,1.1,0,0,4.3.4.RELEASE,2.9.6,0
com.algolia:algoliasearch:2015-05-09,0,0,0,0,0,0,0,0,4.3,0,0,0,0,0,0,0,0,0,0,0
com.algolia:algoliasearch:2015-07-14,0,0,0,0,0,0,0,0,4.3.6,0,0,0,0,0,0,0,0,0,0,0
com.algolia:algoliasearch:2015-10-12,0,0,0,0,0,0,0,0,4.5.1,0,0,0,0,0,0,0,0,0,0,0
com.algolia:algoliasearch:2016-07-12,0,0,0,0,0,0,0,0,4.5.2,0,0,0,0,0,0,0,3.0.1,0,0,0
com.alibaba.citrus:citrus-webx-all:2012-06-25,0,0,0,0,0,0,0,2.4,0,0,3.1.1.RELEASE,0,0,0,1.3,0,0,0,0,0
com.alibaba.citrus:citrus-webx-all:2012-08-23,0,0,0,0,0,0,0,2.4,0,0,2.5.6.SEC03,0,0,0,1.6,0,0,0,0,0
com.alibaba.citrus:citrus-webx-all:2013-01-23,0,0,0,0,0,0,0,2.4,0,0,3.1.2.RELEASE,0,0,0,1.6,0,0,0,0,0
com.alibaba.citrus:citrus-webx-all:2013-09-19,0,0,0,0,0,0,0,0,0,0,3.2.4.RELEASE,0,0,0,1.8,0,0,0,0,0
com.amazonaws:aws-java-sdk-core:2014-10-24,2.3.2,0,0,0,0,0,0,0,4.3,0,0,0,1.1.3,0,0,0,0,0,2.1,0
com.amazonaws:aws-java-sdk-core:2014-11-13,2.3.2,0,0,0,0,0,0,0,4.2.5,0,0,0,0,0,0,0,0,0,2.1,0
com.amazonaws:aws-java-sdk-core:2015-01-15,2.3.2,0,0,0,0,0,0,0,4.3.4,0,0,0,1.1.3,0,0,0,0,0,2.1,0
com.amazonaws:aws-java-sdk-core:2015-02-24,2.3.2,0,0,0,0,0,0,0,4.2.5,0,0,0,0,0,0,0,0,0,2.5,0
com.amazonaws:aws-java-sdk-core:2015-03-26,2.4.6,0,0,0,0,0,0,0,4.3.4,0,0,0,1.1.3,0,0,0,0,0,2.5,0
com.amazonaws:aws-java-sdk-core:2015-05-21,2.5.1,0,0,0,0,0,0,0,4.3.4,0,0,0,1.1.3,0,0,0,0,0,2.1,0
com.amazonaws:aws-java-sdk-core:2015-05-26,2.3.2,0,0,0,0,0,0,0,4.3.4,0,0,0,0,0,0,0,0,0,0,0
com.amazonaws:aws-java-sdk-core:2015-05-29,0,0,0,0,0,0,0,0,4.3.4,0,0,0,1.1.3,0,0,0,0,0,2.1,0
com.amazonaws:aws-java-sdk-core:2015-07-28,2.4.6,0,0,0,0,0,0,0,4.3.6,0,0,0,1.1.3,0,0,0,0,0,2.5,0
com.amazonaws:aws-java-sdk-core:2015-08-20,2.5.3,0,0,0,0,0,0,0,4.3.6,0,0,0,1.1.3,0,0,0,0,0,2.8.2,0
com.amazonaws:aws-java-sdk-core:2015-09-19,2.1.1,0,0,0,0,0,0,0,4.2,0,0,0,1.1.1,0,0,0,0,0,2.1,0
com.amazonaws:aws-java-sdk-core:2015-10-27,2.5.3,0,0,0,0,0,0,0,4.3.6,0,0,0,1.1.3,0,0,0,0,0,2.8.1,0
com.amazonaws:aws-java-sdk-osgi:2014-12-17,2.3.2,0,0,0,0,0,0,0,4.3.4,0,0,0,1.1.3,0,1.6,0,0,0,2.6,0
com.amazonaws:aws-java-sdk-osgi:2015-05-29,2.3.2,0,0,0,0,0,0,0,4.3.4,0,0,0,1.1.3,0,1.6,0,0,0,2.7,0
com.amazonaws:aws-java-sdk-osgi:2015-11-03,2.5.3,0,0,0,0,0,0,0,4.3.6,0,0,0,1.1.3,0,1.6,0,0,0,2.8.1,0
com.amazonaws:aws-java-sdk-osgi:2016-05-13,2.5.3,0,0,0,0,0,0,0,4.5.2,0,0,0,1.1.3,0,1.9,0,0,0,2.8.1,0
com.amazonaws:aws-java-sdk:2010-10-20,0,0,0,0,0,0,0,0,0,0,0,0,1.2,0,1.3,0,0,0,0,0
com.amazonaws:aws-java-sdk:2011-05-26,0,0,0,0,0,0,0,0,4.5.6,0,0,0,1.2,0,1.3,0,0,0,0,0
com.amazonaws:aws-java-sdk:2011-06-21,0,0,0,0,0,0,0,0,4.5.6,0,0,0,1.2,0,0,0,0,0,0,0
com.amazonaws:aws-java-sdk:2012-03-14,0,0,0,0,0,0,0,0,4.5.6,0,5.0.9.RELEASE,0,1.2,0,1.3,0,0,0,0,0
com.amazonaws:aws-java-sdk:2012-06-12,0,0,0,0,0,0,0,0,4.2-beta1,0,0,0,1.1.3,0,1.3,0,0,0,0,0
com.amazonaws:aws-java-sdk:2012-06-28,0,0,0,0,0,0,0,0,4.1,0,3,0,1.1,0,1.6,0,0,0,0,0
com.amazonaws:aws-java-sdk:2012-07-12,0,0,0,0,0,0,0,0,4.1,0,3.0.0.RELEASE,0,1.1.1,0,1.3,0,0,0,0,0
com.amazonaws:aws-java-sdk:2012-07-18,0,0,0,0,0,0,0,0,4.1,0,0,0,1.1.1,0,1.3,0,0,0,0,0
com.amazonaws:aws-java-sdk:2012-10-05,0,0,0,0,0,0,0,0,4.1,0,3.0.0.RELEASE,0,1.1.1,0,1.7,0,0,0,0,0
